Date,SPY,AAPL,NVDA,MSFT,AMZN,META,GOOGL,AVGO,TSLA,GOOG,BRK-B,JPM,LLY,V,XOM,UNH,MA,COST,PG,WMT,HD,NFLX,JNJ,ABBV,CRM,BAC,ORCL,MRK,CVX,KO,CSCO,WFC,ACN,NOW,MCD,PEP,IBM,DIS,TMO,LIN,ABT,AMD,ADBE,PM,ISRG,GE,GS,INTU,CAT,QCOM,TXN,VZ,AXP,T,BKNG,SPGI,MS,RTX,PLTR,PFE,BLK,DHR,NEE,HON,CMCSA,PGR,LOW,AMGN,UNP,TJX,AMAT,UBER,C,BSX,ETN,COP,BA,BX,SYK,PANW,ADP,FI,ANET,GILD,BMY,SCHW,TMUS,DE,ADI,VRTX,SBUX,MMC,MDT,CB,LMT,KKR,MU,PLD,LRCX,EQIX
2023-01-03,370.367919921875,123.7684555053711,14.304594993591309,236.18350219726562,85.81999969482422,124.26530456542969,88.79810333251953,53.397117614746094,108.0999984741211,89.37885284423828,309.9100036621094,128.14874267578125,359.6761779785156,204.58349609375,100.41461944580078,503.0711364746094,342.71441650390625,437.31646728515625,144.22686767578125,46.589111328125,301.5887756347656,294.95001220703125,168.97998046875,150.57077026367188,134.03138732910156,31.6916561126709,81.47088623046875,105.24231719970703,162.13502502441406,59.66529083251953,44.74298858642578,39.47835159301758,261.8243408203125,385.5,253.88052368164062,168.9917449951172,131.17340087890625,87.88430786132812,550.20654296875,310.2227478027344,105.32889556884766,64.0199966430664,336.9200134277344,91.3629379272461,265.6300048828125,52.43870544433594,329.27032470703125,386.03961181640625,230.39259338378906,102.38724517822266,153.86068725585938,35.039955139160156,142.9243927001953,16.53635025024414,2014.349853515625,329.9693908691406,79.62263488769531,96.48882293701172,6.389999866485596,46.21043014526367,675.9446411132812,230.4688262939453,79.75204467773438,206.29714965820312,33.80764389038086,128.9361572265625,191.3228302001953,247.43101501464844,198.08880615234375,76.97311401367188,95.32272338867188,25.360000610351562,42.18818664550781,46.0099983215332,153.0451202392578,106.13370513916016,195.38999938964844,71.67800903320312,241.1892852783203,69.2249984741211,227.38626098632812,101.20999908447266,30.227500915527344,78.98650360107422,65.68995666503906,79.400634765625,136.91502380371094,412.4309997558594,156.7550506591797,286.0199890136719,96.84288787841797,161.26466369628906,73.8355712890625,214.21043395996094,455.9048767089844,45.874385833740234,49.81067657470703,106.1435317993164,35.568180084228516,639.6477661132812
2023-01-04,373.2271423339844,125.04505157470703,14.73828125,225.8520965576172,85.13999938964844,126.88531494140625,87.76185607910156,54.04928970336914,113.63999938964844,88.39240264892578,314.54998779296875,129.34376525878906,357.81365966796875,209.73284912109375,100.70687103271484,489.35552978515625,350.9660339355469,440.4808654785156,144.85487365722656,46.64101791381836,305.2356262207031,309.4100036621094,170.8197021484375,151.7854766845703,138.8146514892578,32.28746795654297,82.21046447753906,106.13243103027344,160.4110565185547,59.6368522644043,44.73358154296875,40.290771484375,260.9330749511719,393.8500061035156,253.93820190429688,168.57730102539062,132.14646911621094,90.85758209228516,558.8994750976562,308.68310546875,106.89566040039062,64.66000366210938,341.4100036621094,91.29979705810547,270.0,55.49085998535156,330.6778259277344,386.4245300292969,232.78448486328125,106.52284240722656,159.4792938232422,35.92207336425781,146.24688720703125,16.889312744140625,2091.89208984375,336.3193054199219,80.48646545410156,96.51753997802734,6.579999923706055,45.191749572753906,685.3048095703125,234.07171630859375,80.37993621826172,202.19622802734375,34.777103424072266,130.02601623535156,193.5817108154297,250.0221405029297,199.6728973388672,77.80119323730469,97.86518096923828,25.90999984741211,43.275604248046875,46.5,154.08323669433594,106.3401107788086,203.63999938964844,73.44805908203125,247.5221710205078,69.2699966430664,228.4578399658203,102.05999755859375,28.459999084472656,79.08824920654297,66.01721954345703,80.76692962646484,137.82098388671875,411.6436462402344,160.09376525878906,286.8299865722656,100.329345703125,164.4029083251953,76.39237213134766,217.73257446289062,454.9215393066406,47.26988220214844,53.59813690185547,110.16548156738281,36.26872253417969,656.6790161132812
2023-01-05,368.9674377441406,123.71898651123047,14.254631996154785,219.1583709716797,83.12000274658203,126.45693969726562,85.8886489868164,53.545684814453125,110.33999633789062,86.45933532714844,312.8999938964844,129.31509399414062,353.6945495605469,208.2531280517578,102.96009063720703,475.2520751953125,347.6258544921875,434.33526611328125,143.0564422607422,46.48204803466797,301.168701171875,309.70001220703125,169.55844116210938,151.60000610351562,135.5827178955078,32.22127151489258,82.04503631591797,107.60965728759766,163.2998504638672,58.954429626464844,44.103267669677734,40.0734977722168,254.77157592773438,366.32000732421875,251.79635620117188,166.8158721923828,130.76565551757812,90.79830932617188,553.9463500976562,297.6911315917969,106.50157928466797,62.33000183105469,328.44000244140625,90.93000793457031,268.6199951171875,56.35247039794922,326.9306945800781,370.68408203125,231.74285888671875,104.48846435546875,157.3675994873047,36.419898986816406,142.74716186523438,16.951080322265625,2126.089111328125,330.865234375,79.80840301513672,96.55582427978516,6.320000171661377,44.76804733276367,665.692138671875,224.28248596191406,78.61041259765625,196.834228515625,35.14778518676758,130.41268920898438,192.9857635498047,252.35787963867188,193.7945556640625,78.5708236694336,96.49539947509766,25.549999237060547,43.08208084106445,45.7599983215332,152.51156616210938,109.55827331542969,204.99000549316406,72.11109924316406,244.90472412109375,67.55500030517578,223.53045654296875,99.4000015258789,27.372499465942383,79.41200256347656,65.89811706542969,80.53437805175781,142.2718963623047,403.1382141113281,154.09181213378906,287.8900146484375,100.300537109375,161.42013549804688,75.50550842285156,216.9175262451172,455.4656982421875,46.581966400146484,54.10248565673828,106.29424285888672,35.80513000488281,637.822998046875
2023-01-06,377.4285888671875,128.2711181640625,14.848199844360352,221.7412109375,86.08000183105469,129.5252227783203,87.02452850341797,56.76892852783203,113.05999755859375,87.8443603515625,318.69000244140625,131.78961181640625,357.656005859375,214.80328369140625,104.20455169677734,475.2908020019531,363.92822265625,465.8643493652344,146.4630126953125,47.62082290649414,303.13531494140625,315.54998779296875,170.9335174560547,154.43746948242188,139.72955322265625,32.54281997680664,83.35877990722656,108.7459716796875,164.5299072265625,60.09180450439453,45.45797348022461,40.432472229003906,260.8071594238281,366.5299987792969,258.8173828125,170.58360290527344,133.16578674316406,92.77389526367188,532.124267578125,308.0887145996094,107.97222137451172,63.959999084472656,332.75,93.33809661865234,270.3900146484375,56.86627960205078,331.03924560546875,381.44085693359375,240.0180206298828,110.16178894042969,165.12615966796875,36.84784698486328,146.3931121826172,17.23345184326172,2160.09765625,342.4427490234375,81.33174133300781,98.06810760498047,6.400000095367432,45.9039306640625,700.5887451171875,221.87469482421875,79.58079528808594,202.4176483154297,36.0126953125,133.46653747558594,193.17799377441406,260.24468994140625,202.31625366210938,80.58747100830078,102.75301361083984,26.399999618530273,43.59814453125,46.33000183105469,156.2952423095703,110.9281234741211,213.0,74.58729553222656,251.20819091796875,67.42500305175781,229.77818298339844,102.18000030517578,28.112499237060547,81.47478485107422,66.88768005371094,81.9200439453125,146.2993927001953,414.5500793457031,159.71742248535156,290.2099914550781,102.47115325927734,166.10321044921875,76.28858947753906,222.06005859375,451.8091125488281,47.34850311279297,56.13959884643555,109.87348937988281,38.226993560791016,650.683349609375
2023-01-09,377.21466064453125,128.7955780029297,15.616640090942383,223.90016174316406,87.36000061035156,128.97731018066406,87.70206451416016,55.655601501464844,119.7699966430664,88.48207092285156,315.5299987792969,131.24502563476562,344.73687744140625,215.6417999267578,102.262451171875,475.3490295410156,367.19464111328125,461.8894348144531,144.67410278320312,47.027099609375,303.40264892578125,315.1700134277344,166.5048828125,149.90309143066406,146.282958984375,32.0510368347168,84.4136962890625,104.52263641357422,163.24392700195312,59.34303283691406,45.702571868896484,40.0451545715332,265.2054748535156,378.55999755859375,256.6851501464844,168.91636657714844,133.02676391601562,93.613525390625,543.1546630859375,313.70166015625,107.7991943359375,67.23999786376953,341.9800109863281,92.26483917236328,264.92999267578125,57.44331741333008,335.71844482421875,390.93389892578125,237.85760498046875,109.46456146240234,166.55908203125,36.699703216552734,146.61732482910156,17.04368019104004,2189.0009765625,344.90399169921875,81.40605163574219,95.33069610595703,6.5,43.62314987182617,714.8187255859375,224.12428283691406,79.9803695678711,202.80270385742188,35.68954086303711,130.88861083984375,191.70733642578125,255.44073486328125,201.79139709472656,79.40865325927734,104.94071960449219,27.399999618530273,43.81009292602539,45.59000015258789,156.08180236816406,110.11183166503906,208.57000732421875,75.86779022216797,255.86473083496094,67.54000091552734,229.1562957763672,102.06999969482422,28.717500686645508,78.71826171875,65.06430053710938,82.78246307373047,146.496337890625,416.2317199707031,161.24205017089844,283.2300109863281,100.59827423095703,165.5493927001953,73.15628814697266,216.86903381347656,438.2044677734375,48.78330612182617,55.734153747558594,109.31775665283203,38.84169006347656,657.6541137695312
2023-01-10,379.8600158691406,129.3695526123047,15.89743709564209,225.6056365966797,89.87000274658203,132.48391723632812,88.10062408447266,55.46650695800781,118.8499984741211,88.92050170898438,316.3500061035156,132.42019653320312,347.6143798828125,218.09808349609375,103.78972625732422,471.410888671875,367.2342224121094,464.44610595703125,144.53135681152344,46.997901916503906,306.09478759765625,327.5400085449219,166.10659790039062,148.03001403808594,146.62106323242188,32.2685546875,84.49183654785156,104.92981719970703,164.04531860351562,58.88807678222656,45.91895294189453,40.016815185546875,266.3486022949219,380.8399963378906,258.27947998046875,167.52232360839844,134.18516540527344,94.39388275146484,564.976806640625,313.8088684082031,109.4332504272461,68.05000305175781,338.70001220703125,92.16563415527344,271.3599853515625,59.49853515625,339.8648986816406,384.34814453125,241.609375,111.66130828857422,168.18052673339844,37.2142219543457,148.1770782470703,17.428592681884766,2201.430908203125,348.8911437988281,82.59500122070312,95.63697052001953,6.699999809265137,42.92900466918945,718.891357421875,234.5286407470703,80.42750549316406,203.4476776123047,36.00318908691406,131.89004516601562,193.59130859375,258.9964294433594,202.57391357421875,80.31468963623047,106.46817016601562,28.040000915527344,44.40909957885742,46.060001373291016,155.62579345703125,110.7873764038086,206.69000244140625,75.8207015991211,258.6194763183594,67.09500122070312,230.3713836669922,101.04000091552734,28.8075008392334,80.60527801513672,65.65072631835938,82.9665756225586,147.27426147460938,425.2037353515625,163.2877197265625,288.75,101.8084487915039,165.5493927001953,74.42996215820312,218.0915985107422,441.3550109863281,49.26485061645508,56.57471466064453,109.30833435058594,39.372249603271484,671.161376953125
2023-01-11,384.6644287109375,132.10084533691406,15.989368438720703,232.42755126953125,95.08999633789062,132.38430786132812,91.1894302368164,55.77619552612305,123.22000122070312,91.92969512939453,320.3699951171875,133.40426635742188,355.16290283203125,219.09442138671875,104.99649810791016,478.5887451171875,374.0144958496094,467.25360107421875,143.3609619140625,47.40993118286133,314.0853576660156,327.260009765625,165.84107971191406,145.7396697998047,144.09515380859375,32.51445388793945,86.54308319091797,105.17603302001953,163.2625732421875,58.77433395385742,46.295265197753906,40.375797271728516,273.4205322265625,393.7799987792969,258.1835021972656,167.710693359375,134.6114501953125,95.15449523925781,579.4285888671875,321.205078125,108.7603988647461,69.05999755859375,342.92999267578125,92.04837036132812,259.9599914550781,61.411468505859375,346.6363525390625,390.9042053222656,241.8215789794922,113.07485961914062,168.62362670898438,36.531150817871094,150.04881286621094,17.37488555908203,2205.25732421875,358.4012451171875,83.06874084472656,95.32112121582031,6.980000019073486,42.77574920654297,717.6002197265625,240.6095733642578,80.86512756347656,204.37184143066406,36.069725036621094,131.1265869140625,200.50257873535156,258.0791015625,204.46337890625,80.14906311035156,108.45877838134766,28.350000381469727,44.8883056640625,45.810001373291016,159.19607543945312,110.93748474121094,208.02999877929688,78.212158203125,253.7178192138672,68.3550033569336,234.45681762695312,101.52999877929688,29.082500457763672,80.65152740478516,65.91644287109375,80.83475494384766,146.52587890625,421.3641662597656,163.83775329589844,292.25,102.09658813476562,168.96939086914062,75.77912139892578,217.9363555908203,442.0328674316406,51.32860565185547,57.415279388427734,113.92367553710938,39.86073303222656,690.442138671875
2023-01-12,386.06488037109375,132.0216827392578,16.498998641967773,235.12867736816406,95.2699966430664,136.1897735595703,90.80083465576172,56.14280319213867,123.55999755859375,91.58094024658203,318.92999267578125,133.27049255371094,353.89166259765625,220.59384155273438,106.74060821533203,480.7906188964844,375.9446716308594,465.4398193359375,142.55213928222656,46.98167419433594,314.9158935546875,330.1300048828125,165.00653076171875,142.49142456054688,148.76905822753906,32.59956741333008,86.71891021728516,105.8388900756836,165.01446533203125,58.01607894897461,46.097694396972656,40.46082305908203,276.1053161621094,413.260009765625,256.14727783203125,165.57252502441406,134.8801727294922,98.59202575683594,578.4141235351562,320.5132751464844,107.52449035644531,70.80000305175781,344.5400085449219,91.48918914794922,256.94000244140625,62.3363151550293,351.8290710449219,392.2787780761719,246.0073699951172,116.1312026977539,167.92604064941406,37.09002685546875,151.0236358642578,17.37488555908203,2236.936279296875,362.06353759765625,84.09049224853516,96.3644027709961,7.010000228881836,43.01013946533203,715.7395629882812,239.29144287109375,80.93171691894531,207.91439819335938,36.7730598449707,131.8107147216797,202.10781860351562,256.1972961425781,204.87371826171875,79.8080825805664,108.59674072265625,29.030000686645508,45.238487243652344,46.709999084472656,159.79757690429688,112.7389144897461,214.32000732421875,80.08578491210938,251.3062286376953,68.30000305175781,233.70095825195312,102.41999816894531,29.295000076293945,79.29175567626953,65.60490417480469,80.89290618896484,147.61891174316406,423.90118408203125,162.7570037841797,296.25,101.66437530517578,169.21231079101562,75.33568572998047,218.89691162109375,440.82989501953125,52.74375534057617,56.63405227661133,115.02571868896484,40.3535270690918,700.3096313476562
2023-01-13,387.5625915527344,133.35760498046875,16.88671875,235.83847045898438,98.12000274658203,136.458740234375,91.78726959228516,55.85915756225586,122.4000015258789,92.46775817871094,317.6400146484375,136.63352966308594,356.355224609375,220.0414276123047,106.67462158203125,474.87371826171875,371.6983337402344,468.1605224609375,143.5703125,47.13740539550781,316.19512939453125,332.82000732421875,164.4659881591797,143.78323364257812,148.6795654296875,33.318321228027344,87.12914276123047,106.29340362548828,165.46176147460938,58.22460174560547,45.98480224609375,41.77392578125,274.4516296386719,414.8900146484375,258.26031494140625,165.06387329101562,135.19525146484375,98.1870346069336,580.7018432617188,325.5804138183594,109.6004409790039,71.0,344.3800048828125,91.72368621826172,258.8999938964844,63.395545959472656,355.6903076171875,388.8276062011719,249.2769317626953,114.84181213378906,168.755615234375,37.13438415527344,151.8424835205078,17.500205993652344,2281.114990234375,360.69512939453125,85.14010620117188,94.45013427734375,6.960000038146973,43.136348724365234,715.76806640625,240.44261169433594,80.5606918334961,208.52088928222656,37.00117111206055,132.51467895507812,203.9341583251953,256.9632568359375,203.48043823242188,79.42813873291016,108.37010192871094,29.440000534057617,46.00336837768555,46.529998779296875,159.5453338623047,113.96802520751953,214.1300048828125,80.06694793701172,254.70797729492188,69.43000030517578,234.75341796875,102.55999755859375,28.75,79.8005142211914,66.43871307373047,80.40838623046875,147.39242553710938,427.3422546386719,163.05615234375,300.94000244140625,102.98980712890625,168.45445251464844,76.03384399414062,220.439697265625,429.4592590332031,53.06806182861328,56.29782485961914,114.81849670410156,40.66516876220703,696.9785766601562
2023-01-17,386.8526611328125,134.5253448486328,17.689136505126953,236.94259643554688,96.05000305175781,134.8448944091797,90.96026611328125,55.882320404052734,131.49000549316406,91.83004760742188,314.8599853515625,134.52207946777344,352.53173828125,219.98223876953125,106.46720886230469,470.5185241699219,371.1836242675781,469.626953125,143.15159606933594,46.85190200805664,312.68194580078125,326.2200012207031,163.45130920410156,143.06243896484375,147.6453399658203,32.646854400634766,86.54308319091797,104.58892059326172,168.19212341308594,58.46155548095703,45.23219299316406,41.6794548034668,277.1169128417969,418.239990234375,263.2738952636719,165.83624267578125,134.5465545654297,98.6908187866211,584.7001342773438,321.57537841796875,109.48456573486328,71.58999633789062,344.3800048828125,91.29979705810547,261.7300109863281,63.62478256225586,332.7892150878906,385.8511657714844,247.1550750732422,114.87999725341797,165.35240173339844,36.238407135009766,149.883056640625,17.303274154663086,2313.507568359375,361.7091369628906,90.17457580566406,94.21084594726562,7.070000171661377,41.54071044921875,711.7240600585938,241.58497619628906,81.56912231445312,204.31407165527344,37.010677337646484,129.57984924316406,201.39651489257812,254.77877807617188,204.51107788085938,79.44762420654297,107.81824493408203,29.200000762939453,46.362770080566406,46.040000915527344,157.566162109375,112.81397247314453,211.41000366210938,80.85783386230469,251.35525512695312,71.0,226.54429626464844,104.01000213623047,29.075000762939453,79.00502014160156,66.25545501708984,80.90259552001953,144.7336883544922,425.95220947265625,161.0587158203125,311.9800109863281,102.5287857055664,167.12335205078125,75.80741882324219,217.95574951171875,426.9101867675781,52.606170654296875,56.21870803833008,114.36637878417969,40.43508529663086,693.2228393554688
